agency_id,route_id,route_short_name,route_long_name,route_type,route_desc,route_url,route_color,route_text_color
AKT:Authority:AKT_ID,AKT:Line:100,100,Arendal-Kristiansand,701,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:101,101,Eydehavn-Arendal-Grimstad N/S,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1010,10,Sykehuset - Kvadraturen,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1012,12,Kjos haveby - Justvik,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1013,13,Lokalbuss Grimsmyra - Lund,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1015,15,Tinnheia - Lund - UiA,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1019,19,Suldalen - Gimlekollen,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:102,102,Tromøy Øst-Arendal-Rykene,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:103,103,Tromøy Vest-Arendal-Hisøy,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1030,30,Kvadraturen - Mosby - Vennesl,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1031,31,Kvadraturen - Sødal -Vennesla,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1032,32,Kvadraturen - Høietun,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1034,34,Lokalbuss Vennesla,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1035,35,Kristiansand - Brattvollsheia,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1036,36,Kristiansand - Grødum,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1040,40,Kristiansand - Årosskogen,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1042,42,Tangvall - Langenes,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1043,43,Lokalbuss Søgne Vedderheia,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1044,44,Lokalbuss Søgne Ausviga,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1045,45,Kristiansand - Stokkeland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1046,46,Kristiansand - Finsland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1048,48,Tangvall - Hortemo,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:105,105,Arendal-Froland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1051,51,Kvadraturen - Andøya,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1052,52,Bråvann - Slettheia,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1056,56,Rona - Odderhei,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1057,57,Lokalbuss Flekkerøy,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:108,100D,Arendal-Kristiansand direkte,701,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:109,100E,Arendal-Kristiansand ekspress,701,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:110,110,Jovannslia-Arendal-Stoa-Myra,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:111,111,Sykehuset-Arendal-Solåsen,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:120,120,Rise-Arendal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:130,130,Brekkestø-Lillesand,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:131,131,Telemark,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:133,133,Birkeland-Lillesand,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:134,134,Herefoss-Birkeland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:138,138,Høvåg sk-Ulvøysund-Skottevig,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:139,139,Lillesand-Høvåg-Kristiansand,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:140,140,Grimstad-Myråsen-Homborsund,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:141,141,Feviktoppen-Haugenes,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:145,145,Grimstad-Rønnes,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:146,146,Grimstad-Rykene-Froland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:150,150,Arendal-Tvedestrand-Risør,701,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:151,151,Tvedestrand-Staubø-Saltrød,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:152,152,Tvedestrand-Borøy,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:153,153,Tvedestrand-Gjeving,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:155,155,Tvedestrand-Vegårshei,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:156,156,Åmli-Tvedestrand,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:157,157,Åmli-Svenes,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:158,158,Arendal-Holt-Tvedestrand,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:162,162,Risør-Krabbesund,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:163,163,Risør-Krana,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:165,165,Vegårshei-Risør,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:166,166,Gjerstad-Vinterkjær,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:170,170,Kristiansand-Evje-Haukeli,701,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:173,173,Iveland-Vennesla,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:175,175,Arendal-Evje,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:178,178,Åseral-Evje,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1908,1908,Videreg. skolebusser Lillesand,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1909,1909,Videreg. skolebusser Grimstad,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:191,191,Byferjer Arendal,1014,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1910,1910,Videreg. skolebusser Arendal,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1920,1920,Skolebusser Asdal og Rykene,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1921,1921,Skolebusser Myra og Stinta,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1922,1922,Skolebusser Nesheim og Stuenes,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1923,1923,Skolebusser Roligheden/Sandnes,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1924,1924,Skolebusser Hisøy og Nedenes,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1925,1925,Skolebusser Froland/Blakstadh.,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1926,1926,Skolebusser Froland og Mykland,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1933,1933,Skolebusser Birkeland,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1934,1934,Skolebusser Engesland/Herefoss,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1939,1939,Skolebusser Lillesand og Høvåg,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:194,194,Sandøya - Borøy,1014,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1940,1940,Skolebusser Eide og Holvika,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1943,1943,Skolebusser Landvik/Grimstad,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1945,1945,Skolebusser Hesnes og Jappa,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1946,1946,Skolebusser Fjære og Fevik,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:195,195,Lyngør - Gjeving,1014,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1950,1950,Skolebusser Tvedestrand vgs,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1951,1951,Skolebusser Flosta og Stuenes,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1953,1953,Skolebusser Tvedestrand,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1955,1955,Skolebusser Vegårshei,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1956,1956,Skulebussar Åmli,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1962,1962,Skolebusser Risør,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1966,1966,Skolebusser Gjerstad,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1970,1970,Skulebussar Evje og Hornnes,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1972,1972,Vidareg. skulebussar Setesdal,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1973,1973,Skulebussar Iveland kommune,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1975,1975,Skulebussar Bygland kommune,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1977,1977,Skulebussar Valle kommune,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1979,1979,Skulebussar Bykle kommune,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:1980,1980,Skulebussar Åseral kommune,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:199,BESTILL,Bestillingstransport,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:200,200,Kristiansand-Mandal-Farsund,701,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:201,201,Mandal-Vigeland-Audnedal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:202,202,Mandal-Marnardal-Bjelland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:203,203,Mandal-Vigeland-Lindesnes,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:204,204,Taxus Mandal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:205,205,Mandal-Tregde-Harkmark,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:206,206,Mandal-Håland-Hesland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:207,207,Mandal-Hogganvik,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:208,208,Rølland-Frøysland-Furulunden,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:209,209,Furulunden-Skjebstad-Øvrebyen,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:210,210,Mandal - Møll - Dølebru,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2101,2101,Vestbygda/Kile - Eikeland,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2102,2102,Røyknes - Eikeland skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2103,2103,Tjomsås/Lie - Skarpengland,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2104,2104,Homstean/Stallemo - Skarpengl.,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2106,2106,Kvarstein skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2107,2107,Steinsland - Venneslahallen,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2108,2108,Høietun - Venneslahallen,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:211,211,Skoleruter Holum sk,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2116,2116,Hellemyr - Grim skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2118,2118,Bråvann - Voiebyen skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2119,2119,Andøya - Sjøstrand skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:212,212,Holum sk-Gjervollstad-Skadberg,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2120,2120,Bjørndalssletta-Presteheia sk,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2121,2121,Gimlekollen - Havlimyra sk,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2125,2125,Slettheia - Karuss,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2128,58,Rona-Ytre Randesund-Dvergsnes,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2129,59,Erkleiv- Justvik skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:213,213,Leirkjær-Spetteland-Holum,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2137,2137,Tveit - Ve skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:214,214,Vassmyra-Furlunden-Holum,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:215,215,Mandal-Harkmark-Dal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:216,216,Mandal-Skjernøy-Tregde,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:217,217,Mandal - Møll - Dølebru,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2170,2170,Ålo - Tangvall,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2171,2171,Langenes-Tangvall-Tinntjønn,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2172,2172,Try-Kleivset-Tinntjønn,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2175,2175,Stokkeland - Tunballen skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2176,2176,Rosseland - Tunnballen skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2177,2177,Vestre Fidje-Kilen-Finsland,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2178,2178,Stokkeland - Tunballen skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:218,218,Skoleruter Lindesnes kommune,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2181,2181,Nodelandsheia - Birkelid,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2182,2182,Søgne - Samfundets skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2184,2184,Tofteland - Samfundet skole,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:219,219,Laudal-Stokkeland-Øyslebø,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:220,220,Øyslebø-Bjerland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:221,221,Øyslebø-Breland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2210,2210,Videreg. skolebusser Vennesla,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2212,12,Dublering linje 12 mot Justvik,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:222,222,Byremo-Konsmo-Øyslebø,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:223,223,Byremo-Selandsdalen-Sveindal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2235,36,Kristiansand - Tveit,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:224,224,Farsund-Lista-Farsund-Lyngdal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2240,40E,Kristiansand - Åros,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2245,45,Kristiansand - Stokkeland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2248,48,Tangvall - Hortemo,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:225,225,Borhaug-Ore-Elledalen,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2256,2256,Kvadraturen - Vennesla vgs,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2258,2258,Kristiansand - Søgne vgs,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:226,226,Vanse-Nesheim-Hananger-Farsund,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2261,M1,Flekkerøy - Sørlandsparken,704,,,66FF33,000000
AKT:Authority:AKT_ID,AKT:Line:2262,M2,Hånes - Voiebyen,704,,,FF3366,000000
AKT:Authority:AKT_ID,AKT:Line:2263,M3,Slettheia - Søm,704,,,33FFFF,000000
AKT:Authority:AKT_ID,AKT:Line:2264,M4,Hellemyr - Tømmerstø,704,,,82368C,000000
AKT:Authority:AKT_ID,AKT:Line:2265,2265,Skoleruter Flekkefjord,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:227,227,Vanse-Farsund-Åpta-Kvinesdal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2271,2271,Ådneram - Sinnes,712,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:228,228,Egilstad-Rovedal-Øvsteland-,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:230,230,Farsund-Borhaug,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:232,232,Rørdal - Dragedal - Lyngdal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:233,233,Lyngdal-snartemo,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:234,234,Røyskår - Lyngdal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:235,235,Lyngdal-Korshavn,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:236,236,Lyngdal-Svennevig-Kollevoll,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:237,237,Lyngdal-Farsund-Lista,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:238,238,Lista-Farsund-Lyngdal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:239,239,Lyngdal-Fleseland-Jåsund,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:240,240,Skoleruter Hægebostad,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:241,241,Byremo-Eiken-Rossevatn,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:242,242,Skeie-Snartemo,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:243,243,Snartemo-Byremo,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:244,244,Skoleruter Hægebostad,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:245,245,Naglestadheia-Byremo,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:250,250,Flekkefjord - Lyngdal,701,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:251,251,Flekkefjord - Kvinesdal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:252,252,Liknes - Knaben,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:2521,252,Bestilling Liknes - Knaben,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:253,253,Liknes - Kvinlog,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:256,256,Flekkefjord - Farsund - Lista,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:260,260,Flekkefjord - Sira - Moi,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:261,261,Flekkefjord - Hidra,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:262,262,Flekkefjord - Åna Sira,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:265,265,Taxus Flekkefjord,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:270,270,Flekkefjord - Gyland - Tonstad,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:271,271,Tonstad-Øvre Sirdal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:3001,M1,Flekkerøy - Sørlandsparken,704,,,66FF33,000000
AKT:Authority:AKT_ID,AKT:Line:3002,M2,Voiebyen - Hånes,704,,,FF3366,000000
AKT:Authority:AKT_ID,AKT:Line:3003,M3,Slettheia - Søm,704,,,33FFFF,000000
AKT:Authority:AKT_ID,AKT:Line:3004,M4,Hellemyr - Tømmerstø,704,,,82368C,000000
AKT:Authority:AKT_ID,AKT:Line:36,36,Birkeland-Tveit-Kristiansand,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:3701,881T,Liknes-Kvinlog-Fjotland-Liknes,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:3702,882T,Kvineshei-Opofte-Feda-Liknes,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:410,410,Svipp Mandal - Tangvall,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:4111,411,Lyngdal - Bryggeså,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:4121,412,Feda - Farsund,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:4141,414,Konsmo - Byremo,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:4151,415,Bjelland - Øyslebø,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:4161,416,Sveindal - Hægeland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:4171,417,Oftebro - Romskogen,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:4571,457,Liknes - Knaben,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:4701,271,Tonstad - Øvre Sirdal,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:4713,270,Flekkefjord - Gyland - Tonstad,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:4921,497,Andabeløy - Abelnes,1004,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:4961,496,Launes - Kvellandstrand,1004,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:5002,A2,Hånes - Vågdbygd senter o/t.,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:5003,A3,Søm-Kvadraturen,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:5025,A25,Kristiansand - Mjåvann,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:5026,A26,Voiebyen - IKEA,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:5040,40E,Kristiansand - Åros,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:581,581,Hægeland-Øvrebø-Vennesla,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:583,583T,Finsland-Nodeland,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:585,585T,Ålo-trysnes-Torve-Tangvall,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:586,586T,Flekkerøy-Vågsbygd-Kr.sand,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:587,587T,Tveit-Sørlandsparken-Kr.sand,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:588,588T,Ytre Randesund-Kongsgård II-Kr,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:589,589,Gangdalen-Kristiansand,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:590,590T,Skaugo-Kristiansand,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:592,592,Kristiansand- Kongsgård II,704,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9001,N1,Kvadraturen-Flekkerøy,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9002,N2,Voiebyen - Hånes,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9003,N3,Slettheia-Søm,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9004,N4,Kvadraturen-Holte,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9012,N12,Kjos haveby - Justvik,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9030,N30,Kristiansand-Mosby-Vennesla,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9036,N36,Birkeland-Tveit-Kristiansand,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9040,N40,Nattbuss Høllen-Årosskogen,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9045,N45,Nattbuss Songdalen,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:91,91,Randøyane-Kongshavn,1014,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9100,N100,Arendal-Kristiansand,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9101,N101,Eydehavn-Arendal-Grimstad S/N,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:9110,N110,Jovannslia-Arendal-Stoa-Myra,705,,,000000,FFFF00
AKT:Authority:AKT_ID,AKT:Line:92,92,Høllen - Ny-Hellesund,1014,,,000000,FFFF00
ASH:Authority:1,ASH:Line:1a7f5d5f-4284-4e94-9f58-7a6e503786ed,FB95,Hammerfest-Alta lufthavn,700,,,,
ATB:Authority:2,ATB:Line:2_1,1,Ranheim - Strindheim - sentrum - Tiller - Heimdal - Kattem,704,,,,
ATB:Authority:2,ATB:Line:2_10,10,Sæterbakken- Strindheim- Sentrum- Ratesvingen,704,,,,
ATB:Authority:2,ATB:Line:2_101,101,Nattbuss Byåsen/Flatåsen,705,,,,
ATB:Authority:2,ATB:Line:2_102,102,Nattbuss Valentinlyst/Jakobsli,705,,,,
ATB:Authority:2,ATB:Line:2_103,103,Nattbuss Kroppanmarka/Sjetnema,705,,,,
ATB:Authority:2,ATB:Line:2_104,104,Nattbuss Kolstad/Heimstad,705,,,,
ATB:Authority:2,ATB:Line:2_105,105,Nattbuss Buenget,705,,,,
ATB:Authority:2,ATB:Line:2_106,106,Nattbuss Lade/Værestrøa,705,,,,
ATB:Authority:2,ATB:Line:2_107,107,Nattbuss Reppe/Vikåsen/Fortuna,705,,,,
ATB:Authority:2,ATB:Line:2_108,108,Nattbuss Stavset,705,,,,
ATB:Authority:2,ATB:Line:2_109,109,Nattbuss Bjørndalen/Kattem/Lun,705,,,,
ATB:Authority:2,ATB:Line:2_11,11,Blakli-sentrum-Stavset,704,,,,
ATB:Authority:2,ATB:Line:2_110,110,Nattbuss Trondheim- Melhus,705,,,,
ATB:Authority:2,ATB:Line:2_111,111,Nattbuss Tiller,705,,,,
ATB:Authority:2,ATB:Line:2_112,112,Nattbuss Nidarvoll/Klæbu,705,,,,
ATB:Authority:2,ATB:Line:2_113,113,Nattbuss Moholt/Brøset,705,,,,
ATB:Authority:2,ATB:Line:2_114,114,Nattbuss Sentrum - Spongdal,705,,,,
ATB:Authority:2,ATB:Line:2_115,115,Nattbuss Othilienborg/Risvolla,705,,,,
ATB:Authority:2,ATB:Line:2_116,116,Trondheim- Hommelvik- Stjørdal,705,,,,
